id,code,name,kind,lft,rght,iata_code,unlocode,latitude,longitude,parent_id,iso_code,postal_code,source,status,timezone,altitude,country_code,display_name
"874","120212","Sipahutar","district",\N,\N,\N,\N,\N,\N,"63",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sipahutar, Kabupaten Tapanuli Utara"
"875","120213","Pangaribuan","district",\N,\N,\N,\N,\N,\N,"63",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pangaribuan, Kabupaten Tapanuli Utara"
"876","120214","Garoga","district",\N,\N,\N,\N,\N,\N,"63",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Garoga, Kabupaten Tapanuli Utara"
"877","120215","Muara","district",\N,\N,\N,\N,\N,\N,"63",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Muara, Kabupaten Tapanuli Utara"
"878","120301","Angkola Barat","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Angkola Barat, Kabupaten Tapanuli Selatan"
"879","120302","Batang Toru","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Batang Toru, Kabupaten Tapanuli Selatan"
"880","120303","Angkola Timur","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Angkola Timur, Kabupaten Tapanuli Selatan"
"881","120304","Sipirok","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sipirok, Kabupaten Tapanuli Selatan"
"882","120305","Saipar Dolok Hole","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Saipar Dolok Hole, Kabupaten Tapanuli Selatan"
"883","120306","Angkola Selatan","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Angkola Selatan, Kabupaten Tapanuli Selatan"
"884","120307","Batang Angkola","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Batang Angkola, Kabupaten Tapanuli Selatan"
"885","120314","Arse","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Arse, Kabupaten Tapanuli Selatan"
"886","120320","Marancar","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Marancar, Kabupaten Tapanuli Selatan"
"887","120321","Sayur Matinggi","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sayur Matinggi, Kabupaten Tapanuli Selatan"
"888","120322","Aek Bilah","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Aek Bilah, Kabupaten Tapanuli Selatan"
"889","120329","Muara Batang Toru","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Muara Batang Toru, Kabupaten Tapanuli Selatan"
"890","120330","Tano Tombangan Angkola","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tano Tombangan Angkola, Kabupaten Tapanuli Selatan"
"891","120331","Angkola Sangkunur","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Angkola Sangkunur, Kabupaten Tapanuli Selatan"
"892","120332","Angkola Muara Tais","district",\N,\N,\N,\N,\N,\N,"64",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Angkola Muara Tais, Kabupaten Tapanuli Selatan"
"893","120405","Hiliduho","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Hiliduho, Kabupaten Nias"
"894","120406","Gido","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Gido, Kabupaten Nias"
"895","120410","Idanogawo","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Idanogawo, Kabupaten Nias"
"896","120411","Bawolato","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Bawolato, Kabupaten Nias"
"897","120420","Hiliserangkai","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Hiliserangkai, Kabupaten Nias"
"898","120421","Botomuzoi","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Botomuzoi, Kabupaten Nias"
"899","120427","Ulugawo","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Ulugawo, Kabupaten Nias"
"900","120428","Ma'U","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Ma'U, Kabupaten Nias"
"901","120429","Somolo-Molo","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Somolo-Molo, Kabupaten Nias"
"902","120435","Sogae'Adu","district",\N,\N,\N,\N,\N,\N,"65",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sogae'Adu, Kabupaten Nias"
"903","120501","Bahorok","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Bahorok, Kabupaten Langkat"
"904","120502","Salapian","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Salapian, Kabupaten Langkat"
"905","120503","Kuala","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Kuala, Kabupaten Langkat"
"906","120504","Sei Bingai","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sei Bingai, Kabupaten Langkat"
"907","120505","Binjai","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Binjai, Kabupaten Langkat"
"908","120506","Selesai","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Selesai, Kabupaten Langkat"
"909","120507","Stabat","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Stabat, Kabupaten Langkat"
"910","120508","Wampu","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Wampu, Kabupaten Langkat"
"911","120509","Secanggang","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Secanggang, Kabupaten Langkat"
"912","120510","Hinai","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Hinai, Kabupaten Langkat"
"913","120511","Tanjung Pura","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tanjung Pura, Kabupaten Langkat"
"914","120512","Padang Tualang","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Padang Tualang, Kabupaten Langkat"
"915","120513","Gebang","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Gebang, Kabupaten Langkat"
"916","120514","Babalan","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Babalan, Kabupaten Langkat"
"917","120515","Pangkalan Susu","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pangkalan Susu, Kabupaten Langkat"
"918","120516","Besitang","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Besitang, Kabupaten Langkat"
"919","120517","Sei Lepan","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sei Lepan, Kabupaten Langkat"
"920","120518","Berandan Barat","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Berandan Barat, Kabupaten Langkat"
"921","120519","Batang Serangan","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Batang Serangan, Kabupaten Langkat"
"922","120520","Sawit Seberang","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sawit Seberang, Kabupaten Langkat"
"923","120521","Sirapit","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sirapit, Kabupaten Langkat"
"924","120522","Kutambaru","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Kutambaru, Kabupaten Langkat"
"925","120523","Pematang Jaya","district",\N,\N,\N,\N,\N,\N,"66",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pematang Jaya, Kabupaten Langkat"
"926","120601","Kabanjahe","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Kabanjahe, Kabupaten Karo"
"927","120602","Berastagi","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Berastagi, Kabupaten Karo"
"928","120603","Barusjahe","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Barusjahe, Kabupaten Karo"
"929","120604","Tigapanah","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tigapanah, Kabupaten Karo"
"930","120605","Merek","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Merek, Kabupaten Karo"
"931","120606","Munte","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Munte, Kabupaten Karo"
"932","120607","Juhar","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Juhar, Kabupaten Karo"
"933","120608","Tigabinanga","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tigabinanga, Kabupaten Karo"
"934","120609","Laubaleng","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Laubaleng, Kabupaten Karo"
"935","120610","Mardingding","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Mardingding, Kabupaten Karo"
"936","120611","Payung","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Payung, Kabupaten Karo"
"937","120612","Simpang Empat","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Simpang Empat, Kabupaten Karo"
"938","120613","Kutabuluh","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Kutabuluh, Kabupaten Karo"
"939","120614","Dolat Rayat","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Dolat Rayat, Kabupaten Karo"
"940","120615","Merdeka","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Merdeka, Kabupaten Karo"
"941","120616","Naman Teran","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Naman Teran, Kabupaten Karo"
"942","120617","Tiganderket","district",\N,\N,\N,\N,\N,\N,"67",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tiganderket, Kabupaten Karo"
"943","120701","Gunung Meriah","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Gunung Meriah, Kabupaten Deli Serdang"
"944","120702","Tanjung Morawa","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tanjung Morawa, Kabupaten Deli Serdang"
"945","120703","Sibolangit","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sibolangit, Kabupaten Deli Serdang"
"946","120704","Kutalimbaru","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Kutalimbaru, Kabupaten Deli Serdang"
"947","120705","Pancur Batu","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pancur Batu, Kabupaten Deli Serdang"
"948","120706","Namo Rambe","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Namo Rambe, Kabupaten Deli Serdang"
"949","120707","Biru-Biru","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Biru-Biru, Kabupaten Deli Serdang"
"950","120708","Stm Hilir","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Stm Hilir, Kabupaten Deli Serdang"
"951","120709","Bangun Purba","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Bangun Purba, Kabupaten Deli Serdang"
"952","120719","Galang","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Galang, Kabupaten Deli Serdang"
"953","120720","Stm Hulu","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Stm Hulu, Kabupaten Deli Serdang"
"954","120721","Patumbak","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Patumbak, Kabupaten Deli Serdang"
"955","120722","Deli Tua","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Deli Tua, Kabupaten Deli Serdang"
"956","120723","Sunggal","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sunggal, Kabupaten Deli Serdang"
"957","120724","Hamparan Perak","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Hamparan Perak, Kabupaten Deli Serdang"
"958","120725","Labuhan Deli","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Labuhan Deli, Kabupaten Deli Serdang"
"959","120726","Percut Sei Tuan","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Percut Sei Tuan, Kabupaten Deli Serdang"
"960","120727","Batang Kuis","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Batang Kuis, Kabupaten Deli Serdang"
"961","120728","Lubuk Pakam","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Lubuk Pakam, Kabupaten Deli Serdang"
"962","120731","Pagar Merbau","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pagar Merbau, Kabupaten Deli Serdang"
"963","120732","Pantai Labu","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pantai Labu, Kabupaten Deli Serdang"
"964","120733","Beringin","district",\N,\N,\N,\N,\N,\N,"68",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Beringin, Kabupaten Deli Serdang"
"965","120801","Siantar","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Siantar, Kabupaten Simalungun"
"966","120802","Gunung Malela","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Gunung Malela, Kabupaten Simalungun"
"967","120803","Gunung Maligas","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Gunung Maligas, Kabupaten Simalungun"
"968","120804","Panei","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Panei, Kabupaten Simalungun"
"969","120805","Panombeian Panei","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Panombeian Panei, Kabupaten Simalungun"
"970","120806","Jorlang Hataran","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Jorlang Hataran, Kabupaten Simalungun"
"971","120807","Raya Kahean","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Raya Kahean, Kabupaten Simalungun"
"972","120808","Bosar Maligas","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Bosar Maligas, Kabupaten Simalungun"
"973","120809","Sidamanik","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sidamanik, Kabupaten Simalungun"
"974","120810","Pamatang Sidamanik","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pamatang Sidamanik, Kabupaten Simalungun"
"975","120811","Tanah Jawa","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tanah Jawa, Kabupaten Simalungun"
"976","120812","Hatonduhan","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Hatonduhan, Kabupaten Simalungun"
"977","120813","Dolok Panribuan","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Dolok Panribuan, Kabupaten Simalungun"
"978","120814","Purba","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Purba, Kabupaten Simalungun"
"979","120815","Haranggaol Horisan","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Haranggaol Horisan, Kabupaten Simalungun"
"980","120816","Girsang Sipangan Bolon","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Girsang Sipangan Bolon, Kabupaten Simalungun"
"981","120817","Dolok Batu Nanggar","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Dolok Batu Nanggar, Kabupaten Simalungun"
"982","120818","Huta Bayu Raja","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Huta Bayu Raja, Kabupaten Simalungun"
"983","120819","Jawa Maraja Bah Jambi","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Jawa Maraja Bah Jambi, Kabupaten Simalungun"
"984","120820","Dolok Pardamean","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Dolok Pardamean, Kabupaten Simalungun"
"985","120821","Pematang Bandar","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pematang Bandar, Kabupaten Simalungun"
"986","120822","Bandar Huluan","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Bandar Huluan, Kabupaten Simalungun"
"987","120823","Bandar","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Bandar, Kabupaten Simalungun"
"988","120824","Bandar Masilam","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Bandar Masilam, Kabupaten Simalungun"
"989","120825","Silimakuta","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Silimakuta, Kabupaten Simalungun"
"990","120826","Dolok Silou","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Dolok Silou, Kabupaten Simalungun"
"991","120827","Silou Kahean","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Silou Kahean, Kabupaten Simalungun"
"992","120828","Tapian Dolok","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tapian Dolok, Kabupaten Simalungun"
"993","120829","Raya","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Raya, Kabupaten Simalungun"
"994","120830","Ujung Padang","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Ujung Padang, Kabupaten Simalungun"
"995","120831","Pamatang Silima Huta","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Pamatang Silima Huta, Kabupaten Simalungun"
"996","120832","Dolog Masagal","district",\N,\N,\N,\N,\N,\N,"69",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Dolog Masagal, Kabupaten Simalungun"
"997","120908","Meranti","district",\N,\N,\N,\N,\N,\N,"70",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Meranti, Kabupaten Asahan"
"998","120909","Air Joman","district",\N,\N,\N,\N,\N,\N,"70",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Air Joman, Kabupaten Asahan"
"999","120910","Tanjung Balai","district",\N,\N,\N,\N,\N,\N,"70",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Tanjung Balai, Kabupaten Asahan"
"1000","120911","Sei Kepayang","district",\N,\N,\N,\N,\N,\N,"70",\N,\N,"Kemendagri","active",\N,\N,"ID","Kec. Sei Kepayang, Kabupaten Asahan"
